,label,final_text
1578,0,make girl happy difficult make girl happy u need friend companion lover chef ltgt good listener ltgt organizer ltgt good boyfriend ltgt clean ltgt sympathetic ltgt athletic ltgt warm ltgt courageous ltgt determined ltgt true ltgt dependable ltgt intelligent ltgt psychologist ltgt pest exterminator ltgt psychiatrist ltgt healer ltgt stylist ltgt driver aaniye pudunga venaam
1579,0,princess bet brothas chasing
1580,0,shall book chez jules half eight thats ok
1581,0,hhahhaahahah rofl wtf nig leonardo room something
1582,0,yep dereks house see sunday lt
1583,0,cool let know kick around ltgt ill day
1585,0,wondering would okay call uncle john let know thing nigeria r ltgt dollar year sent know strain plan pay back every dime give every dime expect anything practical something like
1586,0,charge transfer charge withdraw anyhow like
1587,0,dont search love let love find u thats called falling love bcoz u dont force u fall u know smeone hold u bslvyl
1588,0,let go bill miller
1589,0,love set soul fire spark flame big rawring flame xoxo
1590,0,somewhr someone surely made u god decided perfect time make u meet dat person till den enjoy ur crush
1591,0,thats honeymoon outfit 
1592,0,help propose going back tomorrow
1593,1,private account statement show unredeemed point call identifier code expires 
1594,0,never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning
1595,0,pls confirm time collect cheque
1596,1,registered subscriber yr draw å gift voucher b entered receipt correct an next olympics txt an 
1597,1,urgent mobile number awarded å prize guaranteed call land line claim valid hr ppm
1598,0,daddy take good care 
1599,0,yeah probably still gotta check leo
1600,0,kthen special
1601,0,carlos taking sweet time usual let know patty donewant smoke ill tell haul as
1602,0,ok pa nothing problem
1603,0,heard job im going wildlife talk tonight u wantcome thatworzels wizzle whatever 
1604,0,god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend u
1605,0,came hostel
1606,0,ok prob ill come lunch
1607,0,jus telling u dat ill b leaving shanghai st instead well haf time meet cya
1608,0,freezing home yet remember kiss mom morning love think missing yet 
1609,0,ready big day tomorrow
1610,0,ill probably around mu lot
1611,0,
1612,1,rtking pro video club need help inforingtonekingcouk call must club credit redeemable wwwringtonekingcouk enjoy
1613,0,thnx dude u guy nite
1614,0,sef dey laugh meanwhile hows darling anjie
1615,0,mm food da
1616,0,k make sense btw carlos difficult guy gonna smoke go pick second batch get gas
1617,0,u download fring app
1618,0,oz guy kinda flaky one friend interested picking ltgt worth tonight possible
1619,0,friend u stay fb chat
1620,0,fuck babe miss sooooo much wish sleep bed lonely go sleep dream love 
1621,0,living simple loving also simple laughing simple winning tooo simple simple difficult gud nte
1622,1,u secret admirer looking make contact ufind rreveal think ur specialcall 
1623,0,ah well confuses thing û
1624,1, free text msg text ok well credit account
1625,0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply
1626,0,dear ok
1627,1,selected stay top british hotel nothing holiday worth å claim call london bx sw
1628,0,yes princess want make happy
1629,0,sound like many talent would like go dinner date next week
1630,0,going film day da pm sorry da
1631,0,watching movie already xy want shop im shopping w
1632,0,hello little party animal thought id buzz friend grin reminding loved send naughty adoring kiss
1633,0,yesterday going home
1634,1,eerie nokia tone u rply tone title eg tone dracula title ghost addamsfa munsters exorcist twilight wwwgetzedcouk poboxwwq p
1635,0,come life brought sun shiny warming heart putting constant smile face making feel loved cared
1636,0,shit wasnt surprised went spent evening french guy met town fooled around bit didnt let fuck
1637,1,anetworks allow company bill sm responsible supplier
1638,0,great comedycant stop laughing da
1639,1,freemsgfeelin kinda lnly hope u like keep company jst got cam moby wanna c pictxt reply date msgp rcv hlp stop 
1640,0,alright set text man
1641,0,hi theyre keen go kind feel shouldnt go tomo dont mind
1642,0,sleeping nt feeling well
1643,0,u switch fone dammit
1644,0,india take lead
1645,0,ill post lr class
1646,0,thts wat wright brother fly
1647,0,evening v good somewhat event laden fill dont worry û head ok throat wrecked see six
1648,0,u laugh really loud u talk spontaneously u dont care others feel u probably dear amp best friend goodevening dear
1649,0,laptop take
1650,0,dont file bagi work called mei tell find anything room
1651,0,wan early lei outside wun b home early neva mind
1652,1,ur chance win å cash every wk txt action tscs wwwmovietriviatv custcare xpwk
1653,0,bugis juz wat im walking home oredi ìï late reply oso saw top dat like din buy r ì 
1655,0,go ok na
1656,0,yes posted couple pic fb there still snow outside im waking 
1657,0,sif one good partnership going take lead
1658,1,rgent nd attempt contact uu å call b tcsbcmwcnxx callcost ppm mobilesvary maxå 
1659,0,yeah wheres class
1660,0,send bec temple na
1661,0,arent coming home class right need work shower
1662,1,hi ur lookin saucy daytime fun wiv busty married woman free next week chat sort time janinexx callså minmobsmorelkpoboxhpfl
1663,0,mostly like
1664,0,ìï v fan
1665,0,dunno co v late n reach inside already ate spageddies lor e gal r laughing lor
1666,0,guess spent last night phasing fourth dimension
1667,0,dad gonna call get work ask crazy question
1668,0,yesbut said
1669,0,hurting n meaningful line ever compromised everything love
1670,0,lmaonice 
1671,0,glad see reply
1672,1,urgent trying contact u today draw show å prize guaranteed call land line claim valid hr
1673,1,monthly password wap mobsicom use wap phone pc
1674,0,nah dub je still buff
1675,0,painful word thought happy toughest thing earth
1676,0,yeah thats fine å get ok 
1677,0,lol u come idea
1678,0,many people seems special first sight remain special till last sight maintain till life end shjas
1680,0,okay wait ah
1681,0,lei
1682,0,hi babe u r likely bed im sorry tonight really wanna see u tomorrow call love xxx
1683,0,already squatting new way walking
1684,0,want bold bb torch
1685,0,cramp stopped going back sleep
1686,1,today vodafone number ending last four digit selected received å award number match please call claim å award
1687,1,free top ringtone sub weekly ringtoneget st week freesend subpoly per weekstop sm
1688,0,nan sonathaya soladha bos
1689,0,bring tat cd forget
1691,0,dont know im raping dude poker
1692,0,weightloss girl friend make load money ebay something give thanks god
1693,0,gr see message r u leaving congrats dear school wat r ur plan
1694,0,ìï eatin later im eatin wif frens lei ìï going home first 
1695,0,finish already yar keep saying mushy embarrassed ok
1696,0,sorry man stash ran dry last night cant pick sunday
1697,0,hai priya right doctor said pa
1698,1,free msg sorry service ordered could delivered sufficient credit please top receive service
1700,0,please ask mummy call father
1701,0,come room cannot come house co house still messy haha
1702,0,lost kilo today
1703,0,taste fish curry p
1704,0,might accidant tookplace somewhere ghodbandar rd traffic move slovely plz slip amp dont worry
1705,0,yun ahnow ì wkg wherebtw ì go nu sc ìï wana specialise wad
1706,0,yes one woman man please tell like dislike bed
1707,0,test earlier appreciate call tomorrow
1708,0,hows loverboy keep coming queen hmmm doesnt ache speak miss desparately 
1709,0,u meet fren dun wan meet ah muz b guy rite
1710,0,promise though havent even gotten dinner yet
1711,0,got back dislike bed
1712,0,turn stereo love mi phone unknown album
1713,1,hard live chat pmin choose girl connect live call cheap chat uk biggest live service vu bcmwcnxx
1714,0,yeah dont see
1715,0,asking u knw nt may ur frnds classmate
1716,0,sorry earlier putting firesare around talk actually life lol
1717,1,wow boy r back take uk tour win vip ticket prebook vip club txt club trackmarque ltd infovipclubu
1718,0,missionary hook doggy hook standing
1719,0,u better go sleep dun disturb u liao u wake msg lor
1721,0,watching house ûò entertaining ûò getting whole hugh laurie thing ûò even stick ûò indeed especially stick
1722,0,thought praps meant another one goodo ill look tomorrow 
1723,0,hi jon pete ive bin spain recently hav sum dinero left bill said u ur åôrents mayb interested hav pe around å tb james
1724,0,bold ltgt
1725,0,know shall speak ltgt minute
1726,0,alrite hunnywot u nite didnt end goin town jus da pub instead jus chillin da mo bedroomlove jen xxx
1727,0,went project centre
1728,0,per request maangalyam alaipayuthe set callertune caller press copy friend callertune
1729,0,lol yeah point guess
1730,0,project w frens lor 
1731,0,lol well quality aint bad aint complaining
1732,0,k happen tonight
1733,1,hi mandy sullivan calling hotmix fmyou chosen receive å easter prize drawplease telephone claim prize transferred someone else
1734,0,think going finn come
1735,0,tired special
1736,0,come tomorrow di
1738,0,k go sleep well take rest
1739,0,u guy never invite anywhere 
1740,1,ur going bahamas callfreefone speak live operator claim either bahamas cruise ofå cash opt txt x 
1741,0,want please inside outside bedroom
1742,0,ey calm downon theacusations itxt u co iwana know wotu r doin thewend haventcn u agesring ur nething satlove j xxx
1743,0,love wine dine lady
1744,1,someone conacted dating service entered phone fancy youto find call landline poboxntf
1745,0,iåõm cool ta luv vtired cause doin load planning wk got social service inspection nursery take care spk sn x
1746,0,know account detailsi ask mom send youmy mom reach
1747,0,think u wrong number
1748,0,feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day
1749,0,b late love mum
1750,0,got itmail panren paru
1751,0, thinking chuckin ur red green n black trainners save carryin bac train
1752,0,give one miss number please
1753,0,jus came back fr lunch wif si u leh
1754,0,schedule next week town weekend
1755,0,really gooddhanush rock
1756,0,lmao ok wont needing u hair anymore
1757,0,miss ya need ya want ya love ya
1758,0,sorry im free
1759,0,u ever get song stuck head reason wont go away til u listen like time
1760,0,nt yet chikkusimple habbahw abt u
1761,0,got ur mail dileepthank muchand look forward lot supportvery le contact hereremember one venugopal mentionedtomorrow latei shall try come till theregoodnight dear
1762,0,sometimes heart remembrs someone much forgets someone soon bcoz heart like everyone liked one remembered everytime bslvyl
1763,0,joy father john john name joy father mandan
1764,1,hi ibh customer loyalty offer new nokia mobile å txtauctiontxt wordstart get nowt
1765,0,hi yijue regarding textbook intro algorithm second edition im selling 
1766,1,sm auction nokia get win free auction take part send nokia hgsuitelands rowwjhl 
1767,0,k want u come
1768,0,little difficult simple way enter place
1769,0,ha u e thing got tv watch u thk go tonight u already haf smth mind
1770,0,dont show far put new picture facebook
1771,0,watching tv got new job 
